SANCTUARY,date,SST_0,Temperature
FKNMS,X2000033100_water_temp_0,5966.4305523,25.9664305523
FKNMS,X2000040100_water_temp_0,6096.138204,26.096138204
FKNMS,X2000040200_water_temp_0,5755.6359975,25.7556359975
FKNMS,X2000040300_water_temp_0,5508.0979511,25.508097951099998
FKNMS,X2000040400_water_temp_0,5510.7974143,25.5107974143
FKNMS,X2000040500_water_temp_0,5633.4731013,25.633473101299998
FKNMS,X2000040600_water_temp_0,5217.6104351,25.2176104351
FKNMS,X2000040700_water_temp_0,4991.9196704,24.9919196704
FKNMS,X2000040800_water_temp_0,5063.8632322,25.0638632322
FKNMS,X2000040900_water_temp_0,5262.7009107,25.2627009107
FKNMS,X2000041000_water_temp_0,4666.3789628,24.6663789628
FKNMS,X2000041100_water_temp_0,4360.207925,24.360207925
FKNMS,X2000041200_water_temp_0,4345.0121997,24.3450121997
FKNMS,X2000041300_water_temp_0,4770.4876501,24.7704876501
FKNMS,X2000041400_water_temp_0,4644.5210949,24.6445210949
FKNMS,X2000041500_water_temp_0,4742.5406611,24.7425406611
FKNMS,X2000041600_water_temp_0,4483.0546168,24.4830546168
FKNMS,X2000041700_water_temp_0,5692.1197179,25.6921197179
FKNMS,X2000041800_water_temp_0,5363.3633047,25.363363304700002
FKNMS,X2000041900_water_temp_0,5226.8711085,25.2268711085
FKNMS,X2000042000_water_temp_0,5377.8073341,25.377807334099998
FKNMS,X2000042100_water_temp_0,5532.6837199,25.5326837199
FKNMS,X2000042200_water_temp_0,5979.2028066,25.9792028066
FKNMS,X2000042300_water_temp_0,5542.0041073,25.542004107300002
FKNMS,X2000042400_water_temp_0,5821.0005584,25.8210005584
FKNMS,X2000042500_water_temp_0,5770.561322,25.770561322
FKNMS,X2000042600_water_temp_0,5923.6327884,25.9236327884
FKNMS,X2000042700_water_temp_0,5662.6656103,25.6626656103
FKNMS,X2000042800_water_temp_0,5442.9698427,25.442969842700002
FKNMS,X2000042900_water_temp_0,6197.8477499,26.1978477499
FKNMS,X2000043000_water_temp_0,6307.9702201,26.3079702201
FKNMS,X2000050100_water_temp_0,5530.7347752,25.5307347752
FKNMS,X2000050200_water_temp_0,5238.3679303,25.2383679303
FKNMS,X2000050300_water_temp_0,5195.0453126,25.1950453126
FKNMS,X2000050400_water_temp_0,5550.2122623,25.5502122623
FKNMS,X2000050500_water_temp_0,5651.0260598,25.6510260598
FKNMS,X2000050600_water_temp_0,5681.2622361,25.6812622361
FKNMS,X2000050700_water_temp_0,5743.5225599,25.7435225599
FKNMS,X2000050800_water_temp_0,5950.2169216,25.9502169216
FKNMS,X2000050900_water_temp_0,6127.1152533,26.1271152533
FKNMS,X2000051000_water_temp_0,6200.4792676,26.2004792676
FKNMS,X2000051100_water_temp_0,6918.9001191,26.9189001191
FKNMS,X2000051200_water_temp_0,6916.4886957,26.9164886957
FKNMS,X2000051300_water_temp_0,7048.8655666,27.0488655666
FKNMS,X2000051400_water_temp_0,7226.3611184,27.2263611184
FKNMS,X2000051500_water_temp_0,7697.7717985,27.6977717985
FKNMS,X2000051600_water_temp_0,7777.8053892,27.7778053892
FKNMS,X2000051700_water_temp_0,7744.1347771,27.7441347771
FKNMS,X2000051800_water_temp_0,7798.9928271,27.7989928271
FKNMS,X2000052200_water_temp_0,7229.6353497,27.2296353497
FKNMS,X2000052300_water_temp_0,7934.1690598,27.9341690598
FKNMS,X2000052400_water_temp_0,7873.4215871,27.8734215871
FKNMS,X2000052500_water_temp_0,8060.4695611,28.0604695611
FKNMS,X2000052600_water_temp_0,8345.3507046,28.3453507046
FKNMS,X2000052700_water_temp_0,8378.609044,28.378609044
FKNMS,X2000052800_water_temp_0,8406.9877575,28.406987757499998
FKNMS,X2000052900_water_temp_0,9270.3124069,29.2703124069
FKNMS,X2000053000_water_temp_0,8876.1322438,28.8761322438
FKNMS,X2000053100_water_temp_0,9316.4062223,29.3164062223
FKNMS,X2000060100_water_temp_0,9096.9079511,29.0969079511
FKNMS,X2000060200_water_temp_0,8683.5433807,28.6835433807
FKNMS,X2000060300_water_temp_0,9084.4190008,29.0844190008
FKNMS,X2000060400_water_temp_0,9169.5006741,29.1695006741
FKNMS,X2000060500_water_temp_0,8920.3988827,28.9203988827
FKNMS,X2000060600_water_temp_0,9538.5382384,29.5385382384
FKNMS,X2000060700_water_temp_0,9437.6241134,29.4376241134
FKNMS,X2000060800_water_temp_0,9498.1855767,29.4981855767
FKNMS,X2000060900_water_temp_0,9102.5401515,29.1025401515
FKNMS,X2000061000_water_temp_0,8894.4920011,28.894492001099998
FKNMS,X2000061100_water_temp_0,8490.4841038,28.4904841038
FKNMS,X2000061200_water_temp_0,8836.1832999,28.8361832999
FKNMS,X2000061300_water_temp_0,8447.370395,28.447370395
FKNMS,X2000061400_water_temp_0,8264.7408298,28.264740829799997
FKNMS,X2000061500_water_temp_0,8229.4741283,28.229474128299998
FKNMS,X2000061600_water_temp_0,8239.5601473,28.2395601473
FKNMS,X2000061700_water_temp_0,8275.3726798,28.2753726798
FKNMS,X2000061800_water_temp_0,8228.3158407,28.2283158407
FKNMS,X2000061900_water_temp_0,8311.8972153,28.3118972153
FKNMS,X2000062000_water_temp_0,8587.7313786,28.587731378599997
FKNMS,X2000062100_water_temp_0,9106.643839,29.106643839
FKNMS,X2000062200_water_temp_0,9882.4082926,29.882408292599997
FKNMS,X2000062300_water_temp_0,9722.5056736,29.7225056736
FKNMS,X2000062400_water_temp_0,10014.5299305,30.0145299305
FKNMS,X2000062500_water_temp_0,9545.8923541,29.5458923541
FKNMS,X2000062600_water_temp_0,9223.2753685,29.2232753685
FKNMS,X2000062700_water_temp_0,8983.1607099,28.983160709899998
FKNMS,X2000062800_water_temp_0,8908.910295,28.908910295
FKNMS,X2000062900_water_temp_0,8982.5500202,28.9825500202
FKNMS,X2000063000_water_temp_0,9688.7859018,29.6887859018
FKNMS,X2000070100_water_temp_0,10230.478771,30.230478771
FKNMS,X2000070200_water_temp_0,9391.4002397,29.3914002397
FKNMS,X2000070300_water_temp_0,10075.7064784,30.0757064784
FKNMS,X2000070400_water_temp_0,9366.0996464,29.366099646400002
FKNMS,X2000070500_water_temp_0,9553.2668424,29.5532668424
FKNMS,X2000070600_water_temp_0,10043.0947253,30.0430947253
FKNMS,X2000070700_water_temp_0,10327.2105674,30.3272105674
FKNMS,X2000070800_water_temp_0,10455.3610396,30.4553610396
FKNMS,X2000070900_water_temp_0,10085.9743918,30.0859743918
FKNMS,X2000071000_water_temp_0,11145.467729,31.145467729
FKNMS,X2000071100_water_temp_0,11060.7530882,31.060753088200002
FKNMS,X2000071200_water_temp_0,11137.4226558,31.137422655800002
FKNMS,X2000071300_water_temp_0,11088.892245,31.088892244999997
FKNMS,X2000071400_water_temp_0,11029.2795611,31.0292795611
FKNMS,X2000071500_water_temp_0,10894.7941396,30.894794139600002
FKNMS,X2000071600_water_temp_0,10563.7016718,30.5637016718
FKNMS,X2000071700_water_temp_0,10693.1558078,30.6931558078
FKNMS,X2000071800_water_temp_0,10896.1083684,30.8961083684
FKNMS,X2000071900_water_temp_0,10891.1805344,30.8911805344
FKNMS,X2000072000_water_temp_0,11397.3015404,31.3973015404
FKNMS,X2000072100_water_temp_0,11252.4341869,31.2524341869
FKNMS,X2000072200_water_temp_0,11358.6899521,31.3586899521
FKNMS,X2000072300_water_temp_0,10829.1171187,30.8291171187
FKNMS,X2000072400_water_temp_0,11360.0636274,31.360063627400002
FKNMS,X2000072500_water_temp_0,11007.8677282,31.0078677282
FKNMS,X2000072600_water_temp_0,11479.8597984,31.4798597984
FKNMS,X2000072700_water_temp_0,11493.1447927,31.4931447927
FKNMS,X2000072800_water_temp_0,11298.64309,31.29864309
FKNMS,X2000072900_water_temp_0,11244.9091123,31.2449091123
FKNMS,X2000073000_water_temp_0,11331.4700096,31.3314700096
FKNMS,X2000073100_water_temp_0,10887.2723139,30.8872723139
FKNMS,X2000080100_water_temp_0,10203.6148524,30.2036148524
FKNMS,X2000080200_water_temp_0,10615.3949659,30.615394965900002
FKNMS,X2000080300_water_temp_0,10530.5639137,30.5305639137
FKNMS,X2000080400_water_temp_0,10351.3227082,30.3513227082
FKNMS,X2000080500_water_temp_0,10281.1630049,30.2811630049
FKNMS,X2000080600_water_temp_0,10378.2641023,30.3782641023
FKNMS,X2000080700_water_temp_0,9952.3465764,29.9523465764
FKNMS,X2000080800_water_temp_0,9589.4243356,29.5894243356
FKNMS,X2000080900_water_temp_0,9393.7232586,29.393723258599998
FKNMS,X2000081000_water_temp_0,9776.08363,29.77608363
FKNMS,X2000081100_water_temp_0,10327.4353071,30.3274353071
FKNMS,X2000081200_water_temp_0,10728.8927011,30.7288927011
FKNMS,X2000081300_water_temp_0,9929.6027663,29.9296027663
FKNMS,X2000081400_water_temp_0,10137.9362733,30.1379362733
FKNMS,X2000081500_water_temp_0,10788.874509,30.788874509
FKNMS,X2000081600_water_temp_0,10460.969978,30.460969978
FKNMS,X2000081700_water_temp_0,10239.7255945,30.2397255945
FKNMS,X2000081800_water_temp_0,10196.0964854,30.1960964854
FKNMS,X2000081900_water_temp_0,10264.4503776,30.2644503776
FKNMS,X2000082000_water_temp_0,10747.0212819,30.7470212819
FKNMS,X2000082100_water_temp_0,10637.3842646,30.6373842646
FKNMS,X2000082200_water_temp_0,10411.8734176,30.4118734176
FKNMS,X2000082300_water_temp_0,10139.4899951,30.1394899951
FKNMS,X2000082400_water_temp_0,10020.4247713,30.0204247713
FKNMS,X2000082500_water_temp_0,9873.8793914,29.8738793914
FKNMS,X2000082600_water_temp_0,9833.4076979,29.8334076979
FKNMS,X2000082700_water_temp_0,9750.3587219,29.7503587219
FKNMS,X2000082800_water_temp_0,9568.0320367,29.5680320367
FKNMS,X2000082900_water_temp_0,9631.4280016,29.6314280016
FKNMS,X2000083000_water_temp_0,9595.7121648,29.5957121648
FKNMS,X2000083100_water_temp_0,9501.7321382,29.501732138199998
FKNMS,X2000090100_water_temp_0,9977.7997301,29.9777997301
FKNMS,X2000090200_water_temp_0,10268.3441098,30.2683441098
FKNMS,X2000090300_water_temp_0,10385.542453,30.385542453
FKNMS,X2000090400_water_temp_0,10266.039288,30.266039288
FKNMS,X2000090500_water_temp_0,10888.4350226,30.8884350226
FKNMS,X2000090600_water_temp_0,10589.5870026,30.5895870026
FKNMS,X2000090700_water_temp_0,9999.1392072,29.999139207200002
FKNMS,X2000090800_water_temp_0,10171.6415201,30.1716415201
FKNMS,X2000090900_water_temp_0,10305.1100811,30.3051100811
FKNMS,X2000091000_water_temp_0,10722.6478353,30.722647835300002
FKNMS,X2000091100_water_temp_0,10711.185987,30.711185987
FKNMS,X2000091200_water_temp_0,10447.3496761,30.4473496761
FKNMS,X2000091300_water_temp_0,10385.4203377,30.385420337699998
FKNMS,X2000091400_water_temp_0,10494.8806942,30.4948806942
FKNMS,X2000091500_water_temp_0,10051.822447,30.051822447
FKNMS,X2000091600_water_temp_0,9731.044772,29.731044771999997
FKNMS,X2000091700_water_temp_0,9346.2317,29.3462317
FKNMS,X2000091800_water_temp_0,8802.9253749,28.8029253749
FKNMS,X2000091900_water_temp_0,9315.7802704,29.3157802704
FKNMS,X2000092000_water_temp_0,9329.2910913,29.3292910913
FKNMS,X2000092100_water_temp_0,9148.060119,29.148060119
FKNMS,X2000092200_water_temp_0,9479.7010728,29.4797010728
FKNMS,X2000092300_water_temp_0,9426.6162181,29.4266162181
FKNMS,X2000092400_water_temp_0,9417.6344401,29.417634440100002
FKNMS,X2000092500_water_temp_0,9464.0312407,29.464031240700002
FKNMS,X2000092600_water_temp_0,9720.1840095,29.720184009500002
FKNMS,X2000092700_water_temp_0,10088.5106853,30.0885106853
FKNMS,X2000092800_water_temp_0,10205.2571389,30.205257138900002
FKNMS,X2000092900_water_temp_0,9605.1040603,29.6051040603
FKNMS,X2000093000_water_temp_0,9393.8302298,29.393830229800002
FKNMS,X2000100100_water_temp_0,9724.3748596,29.7243748596
FKNMS,X2000100200_water_temp_0,9429.5289365,29.4295289365
FKNMS,X2000100300_water_temp_0,9073.1203654,29.0731203654
FKNMS,X2000100400_water_temp_0,8948.751316,28.948751316
FKNMS,X2000100500_water_temp_0,9371.7524055,29.371752405499997
FKNMS,X2000100600_water_temp_0,10102.6803789,30.1026803789
FKNMS,X2000100700_water_temp_0,9947.8846766,29.9478846766
FKNMS,X2000100800_water_temp_0,9558.4128035,29.558412803499998
FKNMS,X2000100900_water_temp_0,9443.252608,29.443252608
FKNMS,X2000101000_water_temp_0,8637.0740689,28.6370740689
FKNMS,X2000101100_water_temp_0,7919.0115537,27.9190115537
FKNMS,X2000101200_water_temp_0,7606.7378374,27.6067378374
FKNMS,X2000101300_water_temp_0,7438.0875782,27.4380875782
FKNMS,X2000101400_water_temp_0,7298.4396349,27.2984396349
FKNMS,X2000101500_water_temp_0,7248.0143742,27.2480143742
FKNMS,X2000101600_water_temp_0,7039.8418264,27.0398418264
FKNMS,X2000101700_water_temp_0,6911.6768216,26.9116768216
FKNMS,X2000101800_water_temp_0,6792.0750475,26.7920750475
FKNMS,X2000101900_water_temp_0,6751.6658017,26.7516658017
FKNMS,X2000102000_water_temp_0,6860.864471,26.860864471
FKNMS,X2000102100_water_temp_0,7027.0887822,27.0270887822
FKNMS,X2000102200_water_temp_0,7180.7545656,27.1807545656
FKNMS,X2000102300_water_temp_0,6870.9318383,26.8709318383
FKNMS,X2000102400_water_temp_0,6681.3737413,26.6813737413
FKNMS,X2000102500_water_temp_0,6307.1531877,26.3071531877
FKNMS,X2000102600_water_temp_0,6230.3455574,26.2303455574
FKNMS,X2000102700_water_temp_0,6253.6891762,26.253689176199998
FKNMS,X2000102800_water_temp_0,6249.0813407,26.249081340700002
FKNMS,X2000102900_water_temp_0,6229.17646,26.229176459999998
FKNMS,X2000103000_water_temp_0,6322.0572016,26.3220572016
FKNMS,X2000103100_water_temp_0,6352.8186943,26.352818694299998
FKNMS,X2000110100_water_temp_0,6438.6171936,26.4386171936
FKNMS,X2000110200_water_temp_0,6221.4796548,26.2214796548
FKNMS,X2000110300_water_temp_0,6192.7179773,26.1927179773
FKNMS,X2000110400_water_temp_0,6150.6493799,26.1506493799
FKNMS,X2000110500_water_temp_0,5987.9155335,25.9879155335
FKNMS,X2000110600_water_temp_0,6059.0750304,26.059075030400003
FKNMS,X2000110700_water_temp_0,5979.6306885,25.979630688500002
FKNMS,X2000110800_water_temp_0,6069.4820415,26.069482041500002
FKNMS,X2000110900_water_temp_0,6037.8525675,26.0378525675
FKNMS,X2000111000_water_temp_0,6155.8326783,26.1558326783
FKNMS,X2000111100_water_temp_0,6389.4684212,26.3894684212
FKNMS,X2000111200_water_temp_0,5866.8719602,25.8668719602
FKNMS,X2000111300_water_temp_0,5825.771139,25.825771139
FKNMS,X2000111400_water_temp_0,5878.5449048,25.878544904800002
FKNMS,X2000111500_water_temp_0,5902.9648031,25.902964803099998
FKNMS,X2000111600_water_temp_0,5720.6136768,25.7206136768
FKNMS,X2000111700_water_temp_0,6092.2134564,26.0922134564
FKNMS,X2000111800_water_temp_0,6214.0493536,26.2140493536
FKNMS,X2000111900_water_temp_0,6007.9566471,26.007956647100002
FKNMS,X2000112000_water_temp_0,6222.0707458,26.2220707458
FKNMS,X2000112100_water_temp_0,6136.3036115,26.1363036115
FKNMS,X2000112200_water_temp_0,5216.9837881,25.216983788100002
FKNMS,X2000112300_water_temp_0,4837.8960401,24.8378960401
FKNMS,X2000112400_water_temp_0,4786.2265581,24.7862265581
FKNMS,X2000112500_water_temp_0,4720.5676414,24.7205676414
FKNMS,X2000112600_water_temp_0,5013.1431399,25.013143139900002
FKNMS,X2000112700_water_temp_0,5453.3667642,25.4533667642
FKNMS,X2000112800_water_temp_0,4609.8391791,24.6098391791
FKNMS,X2000112900_water_temp_0,4357.0844392,24.3570844392
FKNMS,X2000113000_water_temp_0,4471.5369193,24.4715369193
FKNMS,X2000120100_water_temp_0,4452.8378509,24.4528378509
FKNMS,X2000120200_water_temp_0,4432.0930187,24.4320930187
FKNMS,X2000120300_water_temp_0,4426.9777498,24.426977749800002
FKNMS,X2000120400_water_temp_0,4498.7041058,24.4987041058
FKNMS,X2000120500_water_temp_0,4055.8969903,24.0558969903
FKNMS,X2000120600_water_temp_0,4274.1469922,24.2741469922
FKNMS,X2000120700_water_temp_0,4433.8913967,24.433891396699998
FKNMS,X2000120800_water_temp_0,4500.9786783,24.5009786783
FKNMS,X2000120900_water_temp_0,4513.1363451,24.5131363451
FKNMS,X2000121000_water_temp_0,4430.5607917,24.4305607917
FKNMS,X2000121100_water_temp_0,4594.1709548,24.5941709548
FKNMS,X2000121200_water_temp_0,4852.7752353,24.8527752353
FKNMS,X2000121300_water_temp_0,5222.4210606,25.2224210606
FKNMS,X2000121400_water_temp_0,5101.7997449,25.1017997449
FKNMS,X2000121500_water_temp_0,5181.4119696,25.1814119696
FKNMS,X2000121600_water_temp_0,4981.6976512,24.9816976512
FKNMS,X2000121700_water_temp_0,5178.6746482,25.1786746482
FKNMS,X2000121800_water_temp_0,5085.5319009,25.0855319009
FKNMS,X2000121900_water_temp_0,4611.9671185,24.6119671185
FKNMS,X2000122000_water_temp_0,4098.2508184,24.0982508184
FKNMS,X2000122100_water_temp_0,3442.0418364,23.4420418364
FKNMS,X2000122200_water_temp_0,3231.9308825,23.2319308825
FKNMS,X2000122300_water_temp_0,2845.8365288,22.8458365288
FKNMS,X2000122400_water_temp_0,2918.1051998,22.9181051998
FKNMS,X2000122500_water_temp_0,2854.7347658,22.8547347658
FKNMS,X2000122600_water_temp_0,2883.170241,22.883170241
FKNMS,X2000122700_water_temp_0,3261.9587015,23.2619587015
FKNMS,X2000122800_water_temp_0,3724.5086736,23.7245086736
FKNMS,X2000122900_water_temp_0,3545.7186414,23.5457186414
FKNMS,X2000123000_water_temp_0,2805.4851983,22.8054851983
FKNMS,X2000123100_water_temp_0,2206.7911461,22.2067911461
