SANCTUARY,date,SST_0,Temperature
FKNMS,X2007090800_water_temp_0,10896.1651135,30.8961651135
FKNMS,X2007090900_water_temp_0,10630.8602591,30.6308602591
FKNMS,X2007091000_water_temp_0,10201.3790791,30.2013790791
FKNMS,X2007091100_water_temp_0,10110.2840234,30.1102840234
FKNMS,X2007091200_water_temp_0,10059.2156188,30.059215618800003
FKNMS,X2007091300_water_temp_0,10277.8468505,30.277846850499998
FKNMS,X2007091400_water_temp_0,10341.2478839,30.3412478839
FKNMS,X2007091500_water_temp_0,11018.909107,31.018909107
FKNMS,X2007091600_water_temp_0,10699.6797425,30.699679742500003
FKNMS,X2007091700_water_temp_0,10533.2175194,30.533217519399997
FKNMS,X2007091800_water_temp_0,10358.4967426,30.3584967426
FKNMS,X2007091900_water_temp_0,10405.9066604,30.4059066604
FKNMS,X2007092000_water_temp_0,10365.9842756,30.3659842756
FKNMS,X2007092100_water_temp_0,10057.9246063,30.0579246063
FKNMS,X2007092200_water_temp_0,9794.4915889,29.7944915889
FKNMS,X2007092300_water_temp_0,9852.4868004,29.8524868004
FKNMS,X2007092400_water_temp_0,9882.9521757,29.882952175699998
FKNMS,X2007092500_water_temp_0,9620.5110758,29.6205110758
FKNMS,X2007092600_water_temp_0,9462.2764967,29.4622764967
FKNMS,X2007092700_water_temp_0,9221.4806348,29.221480634800002
FKNMS,X2007092800_water_temp_0,9636.0297386,29.6360297386
FKNMS,X2007092900_water_temp_0,10113.993076,30.113993076
FKNMS,X2007093000_water_temp_0,9659.7332781,29.6597332781
FKNMS,X2007100100_water_temp_0,9345.9760848,29.3459760848
FKNMS,X2007100200_water_temp_0,9031.3331793,29.0313331793
FKNMS,X2007100300_water_temp_0,9112.8314679,29.1128314679
FKNMS,X2007100400_water_temp_0,9481.1805662,29.481180566200003
FKNMS,X2007100500_water_temp_0,9642.1682427,29.642168242700002
FKNMS,X2007100600_water_temp_0,8971.6787382,28.971678738199998
FKNMS,X2007100700_water_temp_0,8731.81204,28.73181204
FKNMS,X2007100800_water_temp_0,8804.7863545,28.804786354500003
FKNMS,X2007100900_water_temp_0,8743.1793721,28.743179372100002
FKNMS,X2007101000_water_temp_0,8743.5754613,28.7435754613
FKNMS,X2007101100_water_temp_0,8833.2693226,28.8332693226
FKNMS,X2007101200_water_temp_0,9087.6167602,29.0876167602
FKNMS,X2007101300_water_temp_0,9060.3819344,29.0603819344
FKNMS,X2007101400_water_temp_0,8706.5655786,28.7065655786
FKNMS,X2007101500_water_temp_0,8488.0200912,28.4880200912
FKNMS,X2007101600_water_temp_0,8356.4103247,28.3564103247
FKNMS,X2007101700_water_temp_0,8688.8247231,28.6888247231
FKNMS,X2007101800_water_temp_0,8785.494101,28.785494101
