SANCTUARY,date,SST_0,Temperature
FKNMS,X2008021000_water_temp_0,5222.6697882,25.2226697882
FKNMS,X2008021100_water_temp_0,4706.7898152,24.7067898152
FKNMS,X2008021200_water_temp_0,4314.6121539,24.3146121539
FKNMS,X2008021300_water_temp_0,4360.9460507,24.3609460507
FKNMS,X2008021400_water_temp_0,4317.7683519,24.3177683519
FKNMS,X2008021500_water_temp_0,4054.444068,24.054444068
FKNMS,X2008021600_water_temp_0,3849.539964,23.849539964
FKNMS,X2008021700_water_temp_0,3995.409639,23.995409639000002
FKNMS,X2008021800_water_temp_0,4078.4293684,24.078429368400002
FKNMS,X2008021900_water_temp_0,4677.2123051,24.6772123051
FKNMS,X2008022000_water_temp_0,4012.3632312,24.0123632312
FKNMS,X2008022100_water_temp_0,3551.4058526,23.5514058526
FKNMS,X2008022200_water_temp_0,3807.5089733,23.8075089733
FKNMS,X2008022300_water_temp_0,4434.552913,24.434552913
FKNMS,X2008022400_water_temp_0,4455.1944066,24.4551944066
FKNMS,X2008022500_water_temp_0,4367.8637375,24.3678637375
FKNMS,X2008022600_water_temp_0,5206.8202221,25.2068202221
FKNMS,X2008022700_water_temp_0,4671.5743407,24.6715743407
FKNMS,X2008022800_water_temp_0,3839.3664805,23.8393664805
FKNMS,X2008022900_water_temp_0,3103.8553103,23.1038553103
FKNMS,X2008030100_water_temp_0,2939.811457,22.939811457
FKNMS,X2008030200_water_temp_0,2926.9309101,22.9269309101
FKNMS,X2008030300_water_temp_0,3025.2211771,23.0252211771
FKNMS,X2008030400_water_temp_0,3198.4073209,23.1984073209
FKNMS,X2008030500_water_temp_0,3645.2400878,23.6452400878
FKNMS,X2008030600_water_temp_0,4621.8570727,24.6218570727
FKNMS,X2008030700_water_temp_0,4143.5348615,24.1435348615
FKNMS,X2008030800_water_temp_0,4281.8474927,24.2818474927
FKNMS,X2008030900_water_temp_0,3367.6088254,23.3676088254
FKNMS,X2008031000_water_temp_0,2996.0864671,22.9960864671
FKNMS,X2008031100_water_temp_0,3010.2825834,23.0102825834
FKNMS,X2008031200_water_temp_0,3331.1276777,23.3311276777
FKNMS,X2008031300_water_temp_0,3448.4367516,23.4484367516
FKNMS,X2008031400_water_temp_0,3398.5445127,23.3985445127
FKNMS,X2008031500_water_temp_0,3747.999173,23.747999173
FKNMS,X2008031600_water_temp_0,4695.7373036,24.695737303599998
FKNMS,X2008031700_water_temp_0,4973.8641255,24.9738641255
FKNMS,X2008031800_water_temp_0,4343.8629253,24.3438629253
FKNMS,X2008031900_water_temp_0,4159.4528642,24.1594528642
FKNMS,X2008032000_water_temp_0,4286.9144402,24.2869144402
FKNMS,X2008032100_water_temp_0,4525.5151525,24.5255151525
FKNMS,X2008032200_water_temp_0,4363.0482099,24.3630482099
FKNMS,X2008032300_water_temp_0,4475.0837262,24.475083726199998
FKNMS,X2008032400_water_temp_0,4536.9027069,24.5369027069
FKNMS,X2008032500_water_temp_0,4147.886864,24.147886864
FKNMS,X2008032600_water_temp_0,3481.0160005,23.4810160005
FKNMS,X2008032700_water_temp_0,3451.3023625,23.4513023625
FKNMS,X2008032800_water_temp_0,3564.0410977,23.5640410977
FKNMS,X2008032900_water_temp_0,3908.7271871,23.9087271871
FKNMS,X2008033000_water_temp_0,4263.236642,24.263236642
FKNMS,X2008033100_water_temp_0,4488.5254807,24.488525480699998
FKNMS,X2008040100_water_temp_0,4680.383891,24.680383891
FKNMS,X2008040200_water_temp_0,4944.6101684,24.9446101684
FKNMS,X2008040300_water_temp_0,5206.5489314,25.2065489314
FKNMS,X2008040400_water_temp_0,5369.3980322,25.3693980322
FKNMS,X2008040500_water_temp_0,5406.7538462,25.4067538462
FKNMS,X2008040600_water_temp_0,5607.1988356,25.607198835600002
FKNMS,X2008040700_water_temp_0,5654.7741147,25.6547741147
FKNMS,X2008040800_water_temp_0,6001.7484918,26.0017484918
FKNMS,X2008040900_water_temp_0,6115.6816109,26.1156816109
FKNMS,X2008041000_water_temp_0,5866.1225115,25.8661225115
FKNMS,X2008041100_water_temp_0,5733.9306108,25.7339306108
FKNMS,X2008041200_water_temp_0,5909.8018342,25.9098018342
FKNMS,X2008041300_water_temp_0,6460.28258,26.46028258
FKNMS,X2008041400_water_temp_0,6727.9882932,26.7279882932
FKNMS,X2008041500_water_temp_0,6057.8102822,26.057810282200002
FKNMS,X2008041600_water_temp_0,5305.9810995,25.305981099500002
FKNMS,X2008041700_water_temp_0,4928.3223574,24.9283223574
FKNMS,X2008041800_water_temp_0,4645.3754744,24.645375474399998
FKNMS,X2008041900_water_temp_0,4693.2764383,24.6932764383
FKNMS,X2008042000_water_temp_0,5248.7080135,25.2487080135
FKNMS,X2008042100_water_temp_0,6148.5600988,26.1485600988
FKNMS,X2008042200_water_temp_0,6003.0032428,26.0030032428
FKNMS,X2008042300_water_temp_0,5756.4981333,25.7564981333
FKNMS,X2008042400_water_temp_0,5666.8735471,25.6668735471
FKNMS,X2008042500_water_temp_0,5742.9212146,25.7429212146
FKNMS,X2008042600_water_temp_0,5704.7359617,25.7047359617
FKNMS,X2008042700_water_temp_0,5760.4977938,25.7604977938
FKNMS,X2008042800_water_temp_0,5557.4457705,25.5574457705
FKNMS,X2008042900_water_temp_0,6223.1439881,26.2231439881
FKNMS,X2008043000_water_temp_0,5986.500273,25.986500273
FKNMS,X2008050100_water_temp_0,5967.8942755,25.9678942755
FKNMS,X2008050200_water_temp_0,5764.4521236,25.7644521236
FKNMS,X2008050300_water_temp_0,5822.924704,25.822924704000002
FKNMS,X2008050400_water_temp_0,5921.6378598,25.9216378598
FKNMS,X2008050500_water_temp_0,6305.988122,26.305988122
FKNMS,X2008050600_water_temp_0,7222.0614249,27.2220614249
FKNMS,X2008050700_water_temp_0,7037.9234133,27.0379234133
FKNMS,X2008050800_water_temp_0,6703.5145861,26.7035145861
FKNMS,X2008050900_water_temp_0,6978.2399458,26.9782399458
FKNMS,X2008051000_water_temp_0,7775.8462554,27.7758462554
FKNMS,X2008051100_water_temp_0,8697.8144691,28.697814469100003
FKNMS,X2008051200_water_temp_0,7958.4022847,27.9584022847
FKNMS,X2008051300_water_temp_0,7960.09747,27.96009747
FKNMS,X2008051400_water_temp_0,7991.1862711,27.9911862711
FKNMS,X2008051500_water_temp_0,7496.8908596,27.4968908596
FKNMS,X2008051600_water_temp_0,7234.2525516,27.2342525516
FKNMS,X2008051700_water_temp_0,7483.5659222,27.4835659222
FKNMS,X2008051800_water_temp_0,7975.2323774,27.9752323774
FKNMS,X2008051900_water_temp_0,7916.7916098,27.9167916098
FKNMS,X2008052000_water_temp_0,8303.5282129,28.3035282129
FKNMS,X2008052100_water_temp_0,8537.2875825,28.5372875825
FKNMS,X2008052200_water_temp_0,8794.0087795,28.7940087795
FKNMS,X2008052300_water_temp_0,8799.99904,28.799999040000003
FKNMS,X2008052400_water_temp_0,8876.8097265,28.8768097265
FKNMS,X2008052500_water_temp_0,9225.8313872,29.2258313872
FKNMS,X2008052600_water_temp_0,9033.7215576,29.0337215576
FKNMS,X2008052700_water_temp_0,8222.3836509,28.2223836509
FKNMS,X2008052800_water_temp_0,7821.1311357,27.8211311357
FKNMS,X2008052900_water_temp_0,7697.8736032,27.6978736032
FKNMS,X2008053000_water_temp_0,7981.0252176,27.9810252176
FKNMS,X2008053100_water_temp_0,7766.1298329,27.7661298329
FKNMS,X2008060100_water_temp_0,8210.639396,28.210639396
FKNMS,X2008060200_water_temp_0,8525.3935142,28.525393514199997
FKNMS,X2008060300_water_temp_0,8874.155785,28.874155785
FKNMS,X2008060400_water_temp_0,8766.4884756,28.7664884756
FKNMS,X2008060500_water_temp_0,8807.0372218,28.8070372218
FKNMS,X2008060600_water_temp_0,8681.1271337,28.681127133700002
FKNMS,X2008060700_water_temp_0,8606.0138628,28.6060138628
FKNMS,X2008060800_water_temp_0,8397.6270444,28.3976270444
FKNMS,X2008060900_water_temp_0,8389.6559549,28.3896559549
FKNMS,X2008061000_water_temp_0,8591.175744,28.591175744
FKNMS,X2008061100_water_temp_0,9067.6094706,29.0676094706
FKNMS,X2008061200_water_temp_0,9095.0986323,29.0950986323
FKNMS,X2008061300_water_temp_0,9215.971846,29.215971846000002
FKNMS,X2008061400_water_temp_0,9117.0850533,29.117085053300002
FKNMS,X2008061500_water_temp_0,9132.6284617,29.1326284617
FKNMS,X2008061600_water_temp_0,9243.5617956,29.2435617956
FKNMS,X2008061700_water_temp_0,10096.3224218,30.0963224218
FKNMS,X2008061800_water_temp_0,9682.3088769,29.682308876900002
FKNMS,X2008061900_water_temp_0,9270.2836896,29.2702836896
FKNMS,X2008062000_water_temp_0,9276.8968084,29.2768968084
FKNMS,X2008062100_water_temp_0,10334.5919631,30.3345919631
FKNMS,X2008062200_water_temp_0,10462.1663716,30.4621663716
FKNMS,X2008062300_water_temp_0,10539.6655584,30.5396655584
FKNMS,X2008062400_water_temp_0,10121.3037895,30.1213037895
FKNMS,X2008062500_water_temp_0,9836.9642038,29.8369642038
FKNMS,X2008062600_water_temp_0,9662.6058141,29.662605814099997
FKNMS,X2008062700_water_temp_0,9493.3856985,29.4933856985
FKNMS,X2008062800_water_temp_0,9469.3218543,29.4693218543
FKNMS,X2008062900_water_temp_0,9483.601645,29.483601645
FKNMS,X2008063000_water_temp_0,9357.7569031,29.3577569031
FKNMS,X2008070100_water_temp_0,9618.0221589,29.618022158899997
FKNMS,X2008070200_water_temp_0,9403.9652304,29.403965230399997
FKNMS,X2008070300_water_temp_0,9929.0109431,29.9290109431
FKNMS,X2008070400_water_temp_0,9741.1419844,29.7411419844
FKNMS,X2008070500_water_temp_0,9780.1640762,29.780164076200002
FKNMS,X2008070600_water_temp_0,9759.5096276,29.7595096276
FKNMS,X2008070700_water_temp_0,9618.5097488,29.6185097488
FKNMS,X2008070800_water_temp_0,9636.5753844,29.636575384399997
FKNMS,X2008070900_water_temp_0,9588.547124,29.588547124
FKNMS,X2008071000_water_temp_0,9586.4011523,29.5864011523
FKNMS,X2008071100_water_temp_0,9718.1060988,29.7181060988
FKNMS,X2008071200_water_temp_0,10089.0753683,30.0890753683
FKNMS,X2008071300_water_temp_0,10199.529993,30.199529993
FKNMS,X2008071400_water_temp_0,9599.7968434,29.5997968434
FKNMS,X2008071500_water_temp_0,9640.8561305,29.6408561305
FKNMS,X2008071600_water_temp_0,9470.0820438,29.470082043799998
FKNMS,X2008071700_water_temp_0,10014.794143,30.014794143
FKNMS,X2008071800_water_temp_0,10620.8241469,30.6208241469
FKNMS,X2008071900_water_temp_0,10456.1780909,30.456178090900003
FKNMS,X2008072000_water_temp_0,10185.4266969,30.185426696900002
FKNMS,X2008072100_water_temp_0,9889.6237058,29.8896237058
FKNMS,X2008072200_water_temp_0,10015.7332345,30.015733234499997
FKNMS,X2008072300_water_temp_0,10047.6688922,30.0476688922
FKNMS,X2008072400_water_temp_0,10323.8180351,30.323818035099997
FKNMS,X2008072500_water_temp_0,10867.25422,30.86725422
FKNMS,X2008072600_water_temp_0,10175.7896447,30.1757896447
FKNMS,X2008072700_water_temp_0,10209.7542361,30.2097542361
FKNMS,X2008072800_water_temp_0,10296.4531215,30.2964531215
FKNMS,X2008072900_water_temp_0,10369.5811768,30.3695811768
FKNMS,X2008073000_water_temp_0,10081.6911325,30.081691132499998
FKNMS,X2008073100_water_temp_0,10875.3426328,30.8753426328
FKNMS,X2008080100_water_temp_0,11032.213284,31.032213284
FKNMS,X2008080200_water_temp_0,11243.0274891,31.2430274891
FKNMS,X2008080300_water_temp_0,10690.5888661,30.6905888661
FKNMS,X2008080400_water_temp_0,10412.6445823,30.4126445823
FKNMS,X2008080500_water_temp_0,10152.4623507,30.1524623507
FKNMS,X2008080600_water_temp_0,10379.9405807,30.3799405807
FKNMS,X2008080700_water_temp_0,10874.5873163,30.8745873163
FKNMS,X2008080800_water_temp_0,11514.6979148,31.5146979148
FKNMS,X2008080900_water_temp_0,10621.7398998,30.6217398998
FKNMS,X2008081000_water_temp_0,10714.1138293,30.7141138293
FKNMS,X2008081100_water_temp_0,10635.2010461,30.6352010461
FKNMS,X2008081200_water_temp_0,10690.928034,30.690928034000002
FKNMS,X2008081300_water_temp_0,10884.3848972,30.8843848972
FKNMS,X2008081400_water_temp_0,10759.8714101,30.7598714101
FKNMS,X2008081500_water_temp_0,11028.6088728,31.0286088728
FKNMS,X2008081600_water_temp_0,11328.1881941,31.3281881941
FKNMS,X2008081700_water_temp_0,10942.0784392,30.942078439200003
FKNMS,X2008081800_water_temp_0,10611.3895853,30.6113895853
FKNMS,X2008081900_water_temp_0,9643.6224438,29.643622443800002
FKNMS,X2008082000_water_temp_0,9742.2628036,29.7422628036
FKNMS,X2008082100_water_temp_0,10027.6635446,30.027663544600003
FKNMS,X2008082200_water_temp_0,10159.5954018,30.159595401799997
FKNMS,X2008082300_water_temp_0,10358.597405,30.358597405
FKNMS,X2008082400_water_temp_0,10456.1859412,30.456185941199998
FKNMS,X2008082500_water_temp_0,10787.3874123,30.7873874123
FKNMS,X2008082600_water_temp_0,10616.7955637,30.616795563700002
FKNMS,X2008082700_water_temp_0,11006.3977235,31.0063977235
FKNMS,X2008082800_water_temp_0,11274.698246,31.274698246
FKNMS,X2008082900_water_temp_0,10976.8441218,30.9768441218
FKNMS,X2008083000_water_temp_0,10576.5098988,30.5765098988
FKNMS,X2008083100_water_temp_0,10020.7678753,30.020767875300002
FKNMS,X2008090100_water_temp_0,9427.1584293,29.4271584293
FKNMS,X2008090200_water_temp_0,10106.4564999,30.1064564999
FKNMS,X2008090300_water_temp_0,9642.5257925,29.642525792500003
FKNMS,X2008090400_water_temp_0,9579.2484275,29.5792484275
FKNMS,X2008090500_water_temp_0,9693.7409938,29.6937409938
FKNMS,X2008090600_water_temp_0,9820.520324,29.820520324
FKNMS,X2008090700_water_temp_0,10089.1122613,30.089112261300002
FKNMS,X2008090800_water_temp_0,10045.4101114,30.045410111400003
FKNMS,X2008090900_water_temp_0,9393.7626492,29.3937626492
FKNMS,X2008091000_water_temp_0,8340.5458829,28.340545882900003
FKNMS,X2008091100_water_temp_0,7993.3824697,27.993382469700002
FKNMS,X2008091200_water_temp_0,8149.8020035,28.1498020035
FKNMS,X2008091300_water_temp_0,8256.2889115,28.2562889115
FKNMS,X2008091400_water_temp_0,8621.9489427,28.6219489427
FKNMS,X2008091500_water_temp_0,8850.076573,28.850076573000003
FKNMS,X2008091600_water_temp_0,9721.4803371,29.721480337099997
FKNMS,X2008091700_water_temp_0,10100.4766514,30.1004766514
FKNMS,X2008091800_water_temp_0,9650.2085039,29.6502085039
FKNMS,X2008091900_water_temp_0,9434.0943067,29.4340943067
FKNMS,X2008092000_water_temp_0,9116.0957474,29.116095747400003
FKNMS,X2008092100_water_temp_0,9063.2473683,29.0632473683
FKNMS,X2008092200_water_temp_0,9117.7279244,29.1177279244
FKNMS,X2008092300_water_temp_0,9190.5347213,29.1905347213
FKNMS,X2008092400_water_temp_0,9139.492697,29.139492697
FKNMS,X2008092500_water_temp_0,8856.587825,28.856587825
FKNMS,X2008092600_water_temp_0,8539.0310142,28.5390310142
FKNMS,X2008092700_water_temp_0,8276.5696981,28.276569698099998
FKNMS,X2008092800_water_temp_0,8196.4203965,28.196420396500002
FKNMS,X2008092900_water_temp_0,8286.7640407,28.2867640407
FKNMS,X2008093000_water_temp_0,8705.7311358,28.7057311358
FKNMS,X2008100100_water_temp_0,8209.1804064,28.2091804064
FKNMS,X2008100200_water_temp_0,8627.0903312,28.6270903312
FKNMS,X2008100300_water_temp_0,8632.6658642,28.6326658642
FKNMS,X2008100400_water_temp_0,8333.7388371,28.3337388371
FKNMS,X2008100500_water_temp_0,8202.9711891,28.2029711891
FKNMS,X2008100600_water_temp_0,8381.2993367,28.3812993367
FKNMS,X2008100700_water_temp_0,8565.5537733,28.5655537733
FKNMS,X2008100800_water_temp_0,8601.4259532,28.6014259532
FKNMS,X2008100900_water_temp_0,8622.3078219,28.6223078219
FKNMS,X2008101000_water_temp_0,8950.5241499,28.950524149899998
FKNMS,X2008101100_water_temp_0,9169.4529722,29.1694529722
FKNMS,X2008101200_water_temp_0,9111.3289363,29.1113289363
FKNMS,X2008101300_water_temp_0,8580.5153654,28.5805153654
FKNMS,X2008101400_water_temp_0,8539.4393663,28.5394393663
FKNMS,X2008101500_water_temp_0,8245.0310346,28.2450310346
FKNMS,X2008101600_water_temp_0,8153.4513315,28.1534513315
FKNMS,X2008101700_water_temp_0,8057.6488279,28.0576488279
FKNMS,X2008101800_water_temp_0,8108.1307815,28.1081307815
FKNMS,X2008101900_water_temp_0,7920.4007625,27.9204007625
FKNMS,X2008102000_water_temp_0,7926.0926061,27.9260926061
FKNMS,X2008102100_water_temp_0,7916.2979308,27.9162979308
FKNMS,X2008102200_water_temp_0,7814.9332778,27.8149332778
FKNMS,X2008102300_water_temp_0,7651.2252397,27.6512252397
FKNMS,X2008102400_water_temp_0,7639.0803068,27.6390803068
FKNMS,X2008102500_water_temp_0,7726.0666202,27.7260666202
FKNMS,X2008102600_water_temp_0,7672.3577335,27.6723577335
FKNMS,X2008102700_water_temp_0,7412.4051116,27.412405111600002
FKNMS,X2008102800_water_temp_0,7318.2279033,27.3182279033
FKNMS,X2008102900_water_temp_0,6456.2550818,26.456255081800002
FKNMS,X2008103000_water_temp_0,6018.92257,26.01892257
FKNMS,X2008103100_water_temp_0,5866.9894494,25.866989449400002
FKNMS,X2008110100_water_temp_0,5925.5212703,25.9255212703
FKNMS,X2008110200_water_temp_0,5987.0101494,25.9870101494
FKNMS,X2008110300_water_temp_0,6124.494476,26.124494476
FKNMS,X2008110400_water_temp_0,6259.3756828,26.2593756828
FKNMS,X2008110500_water_temp_0,6304.0641779,26.3040641779
FKNMS,X2008110600_water_temp_0,5873.3317412,25.873331741199998
FKNMS,X2008110700_water_temp_0,5691.1244784,25.6911244784
FKNMS,X2008110800_water_temp_0,5564.1644604,25.5641644604
FKNMS,X2008110900_water_temp_0,5574.2340371,25.5742340371
FKNMS,X2008111000_water_temp_0,5154.747212,25.154747212
FKNMS,X2008111100_water_temp_0,5025.498114,25.025498114
FKNMS,X2008111200_water_temp_0,5270.9774903,25.270977490299998
FKNMS,X2008111300_water_temp_0,5647.7870012,25.6477870012
FKNMS,X2008111400_water_temp_0,6037.7271587,26.0377271587
FKNMS,X2008111500_water_temp_0,6149.354202,26.149354202
FKNMS,X2008111600_water_temp_0,6335.6682152,26.335668215200002
FKNMS,X2008111700_water_temp_0,5455.6212994,25.4556212994
FKNMS,X2008111800_water_temp_0,4882.477586,24.882477586
FKNMS,X2008111900_water_temp_0,4515.9985373,24.5159985373
FKNMS,X2008112000_water_temp_0,4055.0628872,24.055062887200002
FKNMS,X2008112100_water_temp_0,4026.2099158,24.0262099158
FKNMS,X2008112200_water_temp_0,3728.6161173,23.7286161173
FKNMS,X2008112300_water_temp_0,3714.6719653,23.7146719653
FKNMS,X2008112400_water_temp_0,3575.0888079,23.575088807900002
FKNMS,X2008112500_water_temp_0,3680.0527295,23.6800527295
FKNMS,X2008112600_water_temp_0,3754.0836122,23.7540836122
FKNMS,X2008112700_water_temp_0,3592.6108988,23.5926108988
FKNMS,X2008112800_water_temp_0,3584.9297274,23.5849297274
FKNMS,X2008112900_water_temp_0,3780.6216672,23.780621667200002
FKNMS,X2008113000_water_temp_0,3843.7014164,23.843701416400002
FKNMS,X2008120100_water_temp_0,4067.6431537,24.0676431537
FKNMS,X2008120200_water_temp_0,3657.8416264,23.6578416264
FKNMS,X2008120300_water_temp_0,3157.6995382,23.1576995382
FKNMS,X2008120400_water_temp_0,2976.63994,22.97663994
FKNMS,X2008120500_water_temp_0,3087.6809782,23.087680978199998
FKNMS,X2008120600_water_temp_0,3395.7249656,23.3957249656
FKNMS,X2008120700_water_temp_0,3517.9205205,23.5179205205
FKNMS,X2008120800_water_temp_0,3027.0146413,23.0270146413
FKNMS,X2008120900_water_temp_0,2979.9034104,22.9799034104
FKNMS,X2008121000_water_temp_0,3484.8993481,23.4848993481
FKNMS,X2008121100_water_temp_0,3979.4118348,23.9794118348
FKNMS,X2008121200_water_temp_0,3860.0220755,23.8600220755
FKNMS,X2008121300_water_temp_0,3365.5182457,23.3655182457
FKNMS,X2008121400_water_temp_0,2923.9756598,22.9239756598
FKNMS,X2008121500_water_temp_0,3250.7615362,23.2507615362
FKNMS,X2008121600_water_temp_0,3784.1274439,23.7841274439
FKNMS,X2008121700_water_temp_0,3938.492428,23.938492428
FKNMS,X2008121800_water_temp_0,3845.1424197,23.8451424197
FKNMS,X2008121900_water_temp_0,3701.6633172,23.7016633172
FKNMS,X2008122000_water_temp_0,3870.8912581,23.8708912581
FKNMS,X2008122100_water_temp_0,3886.5083369,23.8865083369
FKNMS,X2008122200_water_temp_0,3993.2489651,23.9932489651
FKNMS,X2008122300_water_temp_0,3683.8581345,23.6838581345
FKNMS,X2008122400_water_temp_0,3591.7954959,23.5917954959
FKNMS,X2008122500_water_temp_0,3627.0178705,23.6270178705
FKNMS,X2008122600_water_temp_0,3800.0449046,23.8000449046
FKNMS,X2008122700_water_temp_0,3786.2239297,23.7862239297
FKNMS,X2008122800_water_temp_0,3797.3512357,23.7973512357
FKNMS,X2008122900_water_temp_0,3698.5345224,23.6985345224
FKNMS,X2008123000_water_temp_0,4022.1846971,24.022184697100002
FKNMS,X2008123100_water_temp_0,3957.0233011,23.9570233011
