SANCTUARY,date,SST_0,Temperature
FKNMS,X2004010100_water_temp_0,2688.4016107,22.6884016107
FKNMS,X2004010200_water_temp_0,2487.0842251,22.4870842251
FKNMS,X2004010300_water_temp_0,2363.0194862,22.3630194862
FKNMS,X2004010400_water_temp_0,2986.4444719,22.9864444719
FKNMS,X2004010500_water_temp_0,3494.9267073,23.4949267073
FKNMS,X2004010600_water_temp_0,3936.9931972,23.9369931972
FKNMS,X2004010700_water_temp_0,4240.5598897,24.240559889700002
FKNMS,X2004010800_water_temp_0,3824.8610792,23.8248610792
FKNMS,X2004010900_water_temp_0,4055.1808435,24.0551808435
FKNMS,X2004011000_water_temp_0,4400.163239,24.400163239
FKNMS,X2004011100_water_temp_0,3813.9823447,23.8139823447
FKNMS,X2004011200_water_temp_0,3415.8301132,23.415830113200002
FKNMS,X2004011300_water_temp_0,3706.970289,23.706970289
FKNMS,X2004011400_water_temp_0,3984.7316335,23.9847316335
FKNMS,X2004011500_water_temp_0,3455.6960608,23.4556960608
FKNMS,X2004011600_water_temp_0,3456.8721363,23.4568721363
FKNMS,X2004011700_water_temp_0,3587.0286987,23.5870286987
FKNMS,X2004011800_water_temp_0,4024.0758741,24.0240758741
FKNMS,X2004011900_water_temp_0,4117.5959227,24.1175959227
FKNMS,X2004012000_water_temp_0,3990.2218889,23.9902218889
FKNMS,X2004012100_water_temp_0,3371.3845722,23.3713845722
FKNMS,X2004012200_water_temp_0,3458.0377097,23.4580377097
FKNMS,X2004012300_water_temp_0,3072.7426327,23.0727426327
FKNMS,X2004012400_water_temp_0,2609.7714598,22.6097714598
FKNMS,X2004012500_water_temp_0,2523.4042175,22.5234042175
FKNMS,X2004012600_water_temp_0,2898.5812257,22.8985812257
FKNMS,X2004012700_water_temp_0,3617.431785,23.617431785
FKNMS,X2004012800_water_temp_0,3644.3848207,23.6443848207
FKNMS,X2004012900_water_temp_0,2967.9413705,22.9679413705
FKNMS,X2004013000_water_temp_0,3059.5796994,23.0595796994
FKNMS,X2004013100_water_temp_0,3477.1087415,23.4771087415
FKNMS,X2004020100_water_temp_0,3557.2181229,23.5572181229
FKNMS,X2004020200_water_temp_0,3894.5136902,23.8945136902
FKNMS,X2004020300_water_temp_0,3739.5962909,23.7395962909
FKNMS,X2004020400_water_temp_0,3922.3453327,23.9223453327
FKNMS,X2004020500_water_temp_0,3906.9256723,23.906925672299998
FKNMS,X2004020600_water_temp_0,4046.1702551,24.0461702551
FKNMS,X2004020700_water_temp_0,4508.8111793,24.5088111793
FKNMS,X2004020800_water_temp_0,4310.3895554,24.3103895554
FKNMS,X2004020900_water_temp_0,3620.5563536,23.6205563536
FKNMS,X2004021000_water_temp_0,3730.1915135,23.7301915135
FKNMS,X2004021100_water_temp_0,4084.6409549,24.0846409549
FKNMS,X2004021200_water_temp_0,4279.7766499,24.2797766499
FKNMS,X2004021300_water_temp_0,4918.1375895,24.9181375895
FKNMS,X2004021400_water_temp_0,4614.4952128,24.6144952128
FKNMS,X2004021500_water_temp_0,4461.4323919,24.4614323919
FKNMS,X2004021600_water_temp_0,4013.9865782,24.0139865782
FKNMS,X2004021700_water_temp_0,3405.3908298,23.4053908298
FKNMS,X2004021800_water_temp_0,2987.2736031,22.9872736031
FKNMS,X2004021900_water_temp_0,2260.1837003,22.2601837003
FKNMS,X2004022000_water_temp_0,2142.9529751,22.142952975100002
FKNMS,X2004022100_water_temp_0,2481.7954595,22.4817954595
FKNMS,X2004022200_water_temp_0,3454.6001001,23.4546001001
FKNMS,X2004022300_water_temp_0,3098.1565113,23.0981565113
FKNMS,X2004022400_water_temp_0,3341.7266841,23.3417266841
FKNMS,X2004022500_water_temp_0,3761.3842756,23.7613842756
FKNMS,X2004022600_water_temp_0,3992.5907826,23.9925907826
FKNMS,X2004022700_water_temp_0,3524.1860741,23.5241860741
FKNMS,X2004022800_water_temp_0,2699.123301,22.699123301
FKNMS,X2004022900_water_temp_0,2311.0869664,22.3110869664
FKNMS,X2004030100_water_temp_0,2530.0958622,22.5300958622
FKNMS,X2004030200_water_temp_0,2863.7209587,22.8637209587
FKNMS,X2004030300_water_temp_0,3081.2775165,23.0812775165
FKNMS,X2004030400_water_temp_0,3319.654504,23.319654504
FKNMS,X2004030500_water_temp_0,3514.511815,23.514511815
FKNMS,X2004030600_water_temp_0,3879.9571388,23.879957138800002
FKNMS,X2004030700_water_temp_0,4581.9778305,24.5819778305
FKNMS,X2004030800_water_temp_0,4639.6020132,24.6396020132
FKNMS,X2004030900_water_temp_0,3795.2109,23.7952109
FKNMS,X2004031000_water_temp_0,3443.4179999,23.4434179999
