SANCTUARY,date,SST_0,Temperature
FKNMS,X2002010100_water_temp_0,4258.7258256,24.2587258256
FKNMS,X2002010200_water_temp_0,4288.6769497,24.288676949699997
FKNMS,X2002010300_water_temp_0,4280.0011528000005,24.2800011528
FKNMS,X2002010400_water_temp_0,3321.6337635,23.3216337635
FKNMS,X2002010500_water_temp_0,2578.1906179,22.5781906179
FKNMS,X2002010600_water_temp_0,2440.7053753,22.4407053753
FKNMS,X2002010700_water_temp_0,2559.2120115,22.5592120115
FKNMS,X2002010800_water_temp_0,1939.0645151,21.9390645151
FKNMS,X2002010900_water_temp_0,1578.9147853,21.5789147853
FKNMS,X2002011000_water_temp_0,1382.1967255,21.382196725500002
FKNMS,X2002011100_water_temp_0,1648.9697738,21.6489697738
FKNMS,X2002011200_water_temp_0,1889.1397845,21.8891397845
FKNMS,X2002011300_water_temp_0,2022.2923722,22.0222923722
FKNMS,X2002011400_water_temp_0,2304.4218929,22.3044218929
FKNMS,X2002011500_water_temp_0,2386.0734473,22.3860734473
FKNMS,X2002011600_water_temp_0,2285.2237005,22.2852237005
FKNMS,X2002011700_water_temp_0,2263.1832382,22.2631832382
FKNMS,X2002011800_water_temp_0,2583.716246,22.583716246
FKNMS,X2002011900_water_temp_0,2529.0517418,22.5290517418
FKNMS,X2002012000_water_temp_0,2851.2064472,22.8512064472
FKNMS,X2002012100_water_temp_0,3067.2086452,23.0672086452
FKNMS,X2002012200_water_temp_0,3550.1574781,23.5501574781
FKNMS,X2002012300_water_temp_0,3313.348063,23.313348063
FKNMS,X2002012400_water_temp_0,3338.8423954,23.3388423954
FKNMS,X2002012500_water_temp_0,3420.8383911,23.4208383911
FKNMS,X2002012600_water_temp_0,4002.9835596,24.0029835596
FKNMS,X2002012700_water_temp_0,3935.7575081,23.9357575081
FKNMS,X2002012800_water_temp_0,3762.6811809,23.7626811809
FKNMS,X2002012900_water_temp_0,4107.2409883,24.1072409883
FKNMS,X2002013000_water_temp_0,4054.1367307,24.0541367307
FKNMS,X2002013100_water_temp_0,3964.4333049,23.964433304900002
FKNMS,X2002020100_water_temp_0,3988.0824177,23.9880824177
FKNMS,X2002020200_water_temp_0,4515.8335591,24.5158335591
FKNMS,X2002020300_water_temp_0,4348.8747094,24.3488747094
FKNMS,X2002020400_water_temp_0,4515.5427431,24.5155427431
FKNMS,X2002020500_water_temp_0,4041.9702079,24.0419702079
FKNMS,X2002020600_water_temp_0,3698.6266107,23.6986266107
FKNMS,X2002020700_water_temp_0,3716.2105326,23.7162105326
FKNMS,X2002020800_water_temp_0,4154.0142658,24.1540142658
FKNMS,X2002020900_water_temp_0,3804.7067766,23.8047067766
FKNMS,X2002021000_water_temp_0,4090.7093989,24.0907093989
FKNMS,X2002021100_water_temp_0,4356.9532603,24.3569532603
FKNMS,X2002021200_water_temp_0,3946.0340252,23.9460340252
FKNMS,X2002021300_water_temp_0,4115.4924045,24.1154924045
FKNMS,X2002021400_water_temp_0,3801.3181486,23.8013181486
FKNMS,X2002021500_water_temp_0,3592.9191166,23.5929191166
FKNMS,X2002021600_water_temp_0,3812.293431,23.812293431
FKNMS,X2002021700_water_temp_0,3681.0355295,23.6810355295
FKNMS,X2002021800_water_temp_0,3495.1466971,23.4951466971
FKNMS,X2002021900_water_temp_0,3187.8240139,23.1878240139
FKNMS,X2002022000_water_temp_0,3210.2934162,23.2102934162
FKNMS,X2002022100_water_temp_0,3296.4254638,23.2964254638
FKNMS,X2002022200_water_temp_0,4104.0947375,24.1040947375
FKNMS,X2002022300_water_temp_0,3672.5842776,23.6725842776
FKNMS,X2002022400_water_temp_0,3172.6119952,23.1726119952
FKNMS,X2002022500_water_temp_0,2687.9696867,22.6879696867
FKNMS,X2002022600_water_temp_0,2801.6441262,22.8016441262
FKNMS,X2002022700_water_temp_0,3473.9006816,23.4739006816
FKNMS,X2002022800_water_temp_0,2530.1119745,22.5301119745
FKNMS,X2002030100_water_temp_0,2071.4068266,22.0714068266
FKNMS,X2002030200_water_temp_0,2147.0840596,22.1470840596
FKNMS,X2002030300_water_temp_0,2856.8763251,22.8568763251
FKNMS,X2002030400_water_temp_0,3589.3650106,23.589365010599998
FKNMS,X2002030500_water_temp_0,2900.4554653,22.9004554653
FKNMS,X2002030600_water_temp_0,2103.0408764,22.1030408764
FKNMS,X2002030700_water_temp_0,2181.6856792,22.1816856792
FKNMS,X2002030800_water_temp_0,2718.1147859,22.7181147859
FKNMS,X2002030900_water_temp_0,3292.5995792,23.2925995792
FKNMS,X2002031000_water_temp_0,3877.6869631,23.8776869631
FKNMS,X2002031100_water_temp_0,3699.9249385,23.6999249385
FKNMS,X2002031200_water_temp_0,3929.618954,23.929618954
FKNMS,X2002031300_water_temp_0,4884.5452382,24.8845452382
FKNMS,X2002031400_water_temp_0,4728.7056287,24.7287056287
FKNMS,X2002031500_water_temp_0,4753.7690845,24.7537690845
FKNMS,X2002031600_water_temp_0,4953.0826715,24.9530826715
FKNMS,X2002031700_water_temp_0,5148.261422,25.148261422
FKNMS,X2002031800_water_temp_0,5161.683743,25.161683742999998
FKNMS,X2002031900_water_temp_0,5439.778008,25.439778008
FKNMS,X2002032000_water_temp_0,5497.7483887,25.4977483887
FKNMS,X2002032100_water_temp_0,5579.486006,25.579486006
FKNMS,X2002032200_water_temp_0,6628.7488054,26.6287488054
FKNMS,X2002032300_water_temp_0,5706.5982082,25.7065982082
FKNMS,X2002032400_water_temp_0,5132.8697114,25.132869711399998
FKNMS,X2002032500_water_temp_0,4983.2787886,24.9832787886
FKNMS,X2002032600_water_temp_0,5392.0254097,25.3920254097
FKNMS,X2002032700_water_temp_0,6337.670012,26.337670012
FKNMS,X2002032800_water_temp_0,5584.2898321,25.5842898321
FKNMS,X2002032900_water_temp_0,5468.2262944,25.4682262944
FKNMS,X2002033000_water_temp_0,5717.6088057,25.7176088057
FKNMS,X2002033100_water_temp_0,5393.9447805,25.3939447805
FKNMS,X2002040100_water_temp_0,5634.774841,25.634774841000002
FKNMS,X2002040200_water_temp_0,6773.1808284,26.7731808284
FKNMS,X2002040300_water_temp_0,6128.7282331,26.1287282331
FKNMS,X2002040400_water_temp_0,7042.4813755,27.0424813755
FKNMS,X2002040500_water_temp_0,7143.6747649,27.1436747649
FKNMS,X2002040600_water_temp_0,6728.0090917,26.7280090917
FKNMS,X2002040700_water_temp_0,6345.7167896,26.3457167896
FKNMS,X2002040800_water_temp_0,5789.7968362,25.7897968362
FKNMS,X2002040900_water_temp_0,5332.9663127,25.3329663127
FKNMS,X2002041000_water_temp_0,5489.8619528,25.4898619528
FKNMS,X2002041100_water_temp_0,5615.124381,25.615124381
FKNMS,X2002041200_water_temp_0,5657.4090708,25.6574090708
FKNMS,X2002041300_water_temp_0,5749.1917203,25.7491917203
FKNMS,X2002041400_water_temp_0,5825.4540701,25.8254540701
FKNMS,X2002041500_water_temp_0,6304.0519623,26.3040519623
FKNMS,X2002041600_water_temp_0,6413.861985,26.413861985
FKNMS,X2002041700_water_temp_0,6503.9599074,26.5039599074
FKNMS,X2002041800_water_temp_0,6548.2749328,26.5482749328
FKNMS,X2002041900_water_temp_0,6586.9952778,26.5869952778
FKNMS,X2002042000_water_temp_0,6572.1532309,26.5721532309
FKNMS,X2002042100_water_temp_0,6823.1562287,26.8231562287
FKNMS,X2002042200_water_temp_0,6856.7980416,26.8567980416
FKNMS,X2002042300_water_temp_0,7303.6207179,27.3036207179
FKNMS,X2002042400_water_temp_0,7269.9489901,27.269948990099998
FKNMS,X2002042500_water_temp_0,7462.6194893,27.4626194893
FKNMS,X2002042600_water_temp_0,7187.4053048,27.1874053048
