SANCTUARY,date,SST_0,Temperature
FKNMS,X1997041000_water_temp_0,6084.3818381,26.0843818381
FKNMS,X1997041100_water_temp_0,5718.2576734,25.7182576734
FKNMS,X1997041200_water_temp_0,5597.0718205,25.5970718205
FKNMS,X1997041300_water_temp_0,6211.6671408,26.2116671408
FKNMS,X1997041400_water_temp_0,7139.4608925,27.1394608925
FKNMS,X1997041500_water_temp_0,6850.6016908,26.8506016908
FKNMS,X1997041600_water_temp_0,6653.1035238,26.6531035238
FKNMS,X1997041700_water_temp_0,6254.2459712,26.2542459712
FKNMS,X1997041800_water_temp_0,6278.1758395,26.2781758395
FKNMS,X1997041900_water_temp_0,5859.3613575,25.8593613575
FKNMS,X1997042000_water_temp_0,6034.3224366,26.0343224366
FKNMS,X1997042100_water_temp_0,5709.5541749,25.7095541749
FKNMS,X1997042200_water_temp_0,5879.3594766,25.8793594766
FKNMS,X1997042300_water_temp_0,6556.0522775,26.5560522775
FKNMS,X1997042400_water_temp_0,6186.1770662,26.1861770662
FKNMS,X1997042500_water_temp_0,6074.8149961,26.0748149961
FKNMS,X1997042600_water_temp_0,6336.7527984,26.3367527984
FKNMS,X1997042700_water_temp_0,6528.639132,26.528639132000002
FKNMS,X1997042800_water_temp_0,6719.8802332,26.7198802332
FKNMS,X1997042900_water_temp_0,6762.4071986,26.762407198600002
FKNMS,X1997043000_water_temp_0,7085.0317707,27.0850317707
FKNMS,X1997050100_water_temp_0,6957.23886,26.95723886
FKNMS,X1997050200_water_temp_0,8754.5904424,28.7545904424
FKNMS,X1997050300_water_temp_0,7147.8357669,27.147835766900002
FKNMS,X1997050400_water_temp_0,7331.8911706,27.3318911706
FKNMS,X1997050500_water_temp_0,7620.5797615,27.6205797615
FKNMS,X1997050600_water_temp_0,7040.6302467,27.0406302467
FKNMS,X1997050700_water_temp_0,6902.5481177,26.9025481177
FKNMS,X1997050800_water_temp_0,6873.0266004,26.8730266004
FKNMS,X1997050900_water_temp_0,6934.9554568,26.9349554568
FKNMS,X1997051000_water_temp_0,7381.6976701,27.3816976701
FKNMS,X1997051100_water_temp_0,7727.6801224,27.7276801224
FKNMS,X1997051200_water_temp_0,7493.1106831,27.4931106831
FKNMS,X1997051300_water_temp_0,7417.939995,27.417939995
FKNMS,X1997051400_water_temp_0,7653.0593273,27.6530593273
FKNMS,X1997051500_water_temp_0,8631.1601053,28.631160105299998
FKNMS,X1997051600_water_temp_0,8655.8159341,28.655815934099998
FKNMS,X1997051700_water_temp_0,8224.5262729,28.2245262729
FKNMS,X1997051800_water_temp_0,7714.2353281,27.7142353281
FKNMS,X1997051900_water_temp_0,7733.0501306,27.7330501306
FKNMS,X1997052000_water_temp_0,7856.6507918,27.8566507918
FKNMS,X1997052100_water_temp_0,8631.3595421000009,28.6313595421
FKNMS,X1997052200_water_temp_0,9472.4955462,29.4724955462
FKNMS,X1997052300_water_temp_0,9407.1506404,29.407150640399998
FKNMS,X1997052400_water_temp_0,9285.2902973,29.2852902973
FKNMS,X1997052500_water_temp_0,8316.9424677,28.316942467700002
FKNMS,X1997052600_water_temp_0,8229.2642368,28.2292642368
FKNMS,X1997052700_water_temp_0,9126.4347025,29.1264347025
FKNMS,X1997052800_water_temp_0,9423.7863496,29.4237863496
FKNMS,X1997052900_water_temp_0,9862.900984,29.862900984
FKNMS,X1997053000_water_temp_0,8733.5447055,28.7335447055
FKNMS,X1997053100_water_temp_0,9315.9407102,29.315940710200003
FKNMS,X1997060100_water_temp_0,9726.7003273,29.7267003273
FKNMS,X1997060200_water_temp_0,9064.5662185,29.064566218499998
FKNMS,X1997060300_water_temp_0,9086.8378717,29.0868378717
FKNMS,X1997060400_water_temp_0,9770.2907655,29.7702907655
FKNMS,X1997060500_water_temp_0,9669.2459424,29.669245942400003
FKNMS,X1997060600_water_temp_0,9610.9952456,29.6109952456
FKNMS,X1997060700_water_temp_0,9472.6934147,29.4726934147
FKNMS,X1997060800_water_temp_0,9340.8780185,29.3408780185
FKNMS,X1997060900_water_temp_0,8625.9950846,28.6259950846
FKNMS,X1997061000_water_temp_0,7937.041361,27.937041361
FKNMS,X1997061100_water_temp_0,8031.1898602,28.0311898602
FKNMS,X1997061200_water_temp_0,8552.0423228,28.5520423228
FKNMS,X1997061300_water_temp_0,9139.7270451,29.139727045100003
FKNMS,X1997061400_water_temp_0,9451.2832058,29.451283205800003
FKNMS,X1997061500_water_temp_0,9411.5635541,29.4115635541
FKNMS,X1997061600_water_temp_0,9068.279888,29.068279888
FKNMS,X1997061700_water_temp_0,10988.7264931,30.988726493100003
FKNMS,X1997061800_water_temp_0,10129.1977836,30.1291977836
FKNMS,X1997061900_water_temp_0,9870.8946028,29.8708946028
FKNMS,X1997062000_water_temp_0,9899.6619137,29.8996619137
FKNMS,X1997062100_water_temp_0,9864.3336809,29.8643336809
FKNMS,X1997062200_water_temp_0,9670.6449721,29.6706449721
FKNMS,X1997062300_water_temp_0,9490.0653898,29.4900653898
FKNMS,X1997062400_water_temp_0,9540.7658951,29.5407658951
FKNMS,X1997062500_water_temp_0,9152.4237048,29.1524237048
FKNMS,X1997062600_water_temp_0,9011.1339209,29.0111339209
FKNMS,X1997062700_water_temp_0,9287.6529928,29.2876529928
FKNMS,X1997062800_water_temp_0,9517.3198207,29.517319820700003
FKNMS,X1997062900_water_temp_0,9721.9306809,29.7219306809
FKNMS,X1997063000_water_temp_0,9761.8541011,29.7618541011
FKNMS,X1997070100_water_temp_0,10184.8263316,30.1848263316
FKNMS,X1997070200_water_temp_0,11207.1410506,31.2071410506
FKNMS,X1997070300_water_temp_0,10393.2388816,30.3932388816
FKNMS,X1997070400_water_temp_0,10544.2277132,30.5442277132
FKNMS,X1997070500_water_temp_0,10724.1416999,30.7241416999
FKNMS,X1997070600_water_temp_0,11023.7921439,31.0237921439
FKNMS,X1997070700_water_temp_0,10904.9087702,30.904908770200002
FKNMS,X1997070800_water_temp_0,10138.7217921,30.1387217921
FKNMS,X1997070900_water_temp_0,10137.284428,30.137284428
FKNMS,X1997071000_water_temp_0,10543.8253413,30.5438253413
FKNMS,X1997071100_water_temp_0,11153.7236367,31.1537236367
FKNMS,X1997071200_water_temp_0,11547.1824748,31.5471824748
FKNMS,X1997071300_water_temp_0,11556.2881481,31.556288148100002
FKNMS,X1997071400_water_temp_0,12033.3295216,32.0333295216
FKNMS,X1997071500_water_temp_0,11803.801394,31.803801394
FKNMS,X1997071600_water_temp_0,11716.0822381,31.7160822381
FKNMS,X1997071700_water_temp_0,11856.3985478,31.856398547799998
FKNMS,X1997071800_water_temp_0,11488.4129516,31.488412951599997
FKNMS,X1997071900_water_temp_0,11439.6436356,31.4396436356
FKNMS,X1997072000_water_temp_0,12205.5544166,32.2055544166
FKNMS,X1997072100_water_temp_0,12042.7318521,32.0427318521
FKNMS,X1997072200_water_temp_0,11194.0900501,31.1940900501
FKNMS,X1997072300_water_temp_0,10994.0574789,30.9940574789
FKNMS,X1997072400_water_temp_0,10589.4420867,30.589442086700004
FKNMS,X1997072500_water_temp_0,10684.8168145,30.6848168145
FKNMS,X1997072600_water_temp_0,10707.4039201,30.7074039201
FKNMS,X1997072700_water_temp_0,11003.2750529,31.0032750529
FKNMS,X1997072800_water_temp_0,10559.7263196,30.559726319600003
FKNMS,X1997072900_water_temp_0,10826.5032726,30.8265032726
FKNMS,X1997073000_water_temp_0,10883.9207149,30.8839207149
FKNMS,X1997073100_water_temp_0,11279.8746726,31.279874672600002
FKNMS,X1997080100_water_temp_0,11240.0690535,31.2400690535
FKNMS,X1997080200_water_temp_0,11515.1615312,31.5151615312
FKNMS,X1997080300_water_temp_0,10936.8518269,30.9368518269
FKNMS,X1997080400_water_temp_0,11476.8488568,31.4768488568
FKNMS,X1997080500_water_temp_0,11557.5419101,31.5575419101
FKNMS,X1997080600_water_temp_0,11512.2400068,31.5122400068
FKNMS,X1997080700_water_temp_0,11450.7394724,31.450739472400002
FKNMS,X1997080800_water_temp_0,11750.7971169,31.7507971169
FKNMS,X1997080900_water_temp_0,12235.711079,32.235711079
FKNMS,X1997081000_water_temp_0,11933.5557289,31.933555728900004
FKNMS,X1997081100_water_temp_0,11409.5084069,31.409508406900002
FKNMS,X1997081200_water_temp_0,11203.8511427,31.2038511427
FKNMS,X1997081300_water_temp_0,10999.761756,30.999761755999998
FKNMS,X1997081400_water_temp_0,11030.968291,31.030968291
FKNMS,X1997081500_water_temp_0,11118.3256291,31.1183256291
FKNMS,X1997081600_water_temp_0,11145.7241311,31.1457241311
FKNMS,X1997081700_water_temp_0,10981.2229588,30.9812229588
FKNMS,X1997081800_water_temp_0,10932.4449867,30.9324449867
FKNMS,X1997081900_water_temp_0,10783.6460143,30.7836460143
FKNMS,X1997082000_water_temp_0,11075.0907123,31.0750907123
FKNMS,X1997082100_water_temp_0,11755.6664498,31.7556664498
FKNMS,X1997082200_water_temp_0,11451.7471067,31.4517471067
FKNMS,X1997082300_water_temp_0,11436.1206813,31.4361206813
FKNMS,X1997082400_water_temp_0,11579.0846881,31.5790846881
FKNMS,X1997082500_water_temp_0,11609.5490511,31.6095490511
FKNMS,X1997082600_water_temp_0,11436.4620154,31.4364620154
FKNMS,X1997082700_water_temp_0,11178.082942,31.178082942
FKNMS,X1997082800_water_temp_0,11187.8896969,31.1878896969
FKNMS,X1997082900_water_temp_0,10960.4377453,30.9604377453
FKNMS,X1997083000_water_temp_0,11485.2699303,31.4852699303
FKNMS,X1997083100_water_temp_0,10929.0391792,30.9290391792
FKNMS,X1997090100_water_temp_0,10667.0931248,30.667093124799997
FKNMS,X1997090200_water_temp_0,11295.1396413,31.2951396413
FKNMS,X1997090300_water_temp_0,10868.6812267,30.8686812267
FKNMS,X1997090400_water_temp_0,11426.4888241,31.4264888241
FKNMS,X1997090500_water_temp_0,10814.0818506,30.814081850599997
FKNMS,X1997090600_water_temp_0,10901.7977257,30.9017977257
FKNMS,X1997090700_water_temp_0,10172.1921238,30.172192123800002
FKNMS,X1997090800_water_temp_0,9797.3803546,29.7973803546
FKNMS,X1997090900_water_temp_0,9505.2790451,29.5052790451
FKNMS,X1997091000_water_temp_0,9800.428754,29.800428754000002
FKNMS,X1997091100_water_temp_0,10090.6217779,30.0906217779
FKNMS,X1997091200_water_temp_0,9974.9115395,29.9749115395
FKNMS,X1997091300_water_temp_0,10147.4439961,30.1474439961
FKNMS,X1997091400_water_temp_0,9955.2167686,29.9552167686
FKNMS,X1997091500_water_temp_0,10213.4886772,30.2134886772
FKNMS,X1997091600_water_temp_0,9933.4162327,29.933416232699997
FKNMS,X1997091700_water_temp_0,10270.6933813,30.2706933813
FKNMS,X1997091800_water_temp_0,10157.6367938,30.157636793800002
FKNMS,X1997091900_water_temp_0,10169.4891727,30.1694891727
FKNMS,X1997092000_water_temp_0,9487.3326034,29.4873326034
FKNMS,X1997092100_water_temp_0,9533.1681874,29.5331681874
FKNMS,X1997092200_water_temp_0,9746.3305206,29.7463305206
FKNMS,X1997092300_water_temp_0,9473.9237573,29.4739237573
FKNMS,X1997092400_water_temp_0,9435.888851,29.435888851
FKNMS,X1997092500_water_temp_0,9297.7918348,29.2977918348
FKNMS,X1997092600_water_temp_0,9388.1386268,29.3881386268
FKNMS,X1997092700_water_temp_0,9158.3146515,29.1583146515
FKNMS,X1997092800_water_temp_0,8770.4343835,28.7704343835
FKNMS,X1997092900_water_temp_0,8446.5322642,28.446532264200002
FKNMS,X1997093000_water_temp_0,8522.8792414,28.5228792414
FKNMS,X1997100100_water_temp_0,8833.6267175,28.8336267175
FKNMS,X1997100200_water_temp_0,8585.5388892,28.5855388892
FKNMS,X1997100300_water_temp_0,8826.1220319,28.8261220319
FKNMS,X1997100400_water_temp_0,8922.7748432,28.922774843200003
FKNMS,X1997100500_water_temp_0,8673.6068525,28.6736068525
FKNMS,X1997100600_water_temp_0,8563.0416917,28.5630416917
FKNMS,X1997100700_water_temp_0,8292.0165786,28.2920165786
FKNMS,X1997100800_water_temp_0,8145.3450452,28.1453450452
FKNMS,X1997100900_water_temp_0,8029.180775,28.029180775
FKNMS,X1997101000_water_temp_0,7865.718125,27.865718125
FKNMS,X1997101100_water_temp_0,7727.6452896,27.727645289599998
FKNMS,X1997101200_water_temp_0,7469.2450014,27.4692450014
FKNMS,X1997101300_water_temp_0,7534.039968,27.534039968000002
FKNMS,X1997101400_water_temp_0,7525.0699449,27.5250699449
FKNMS,X1997101500_water_temp_0,7609.8534893,27.6098534893
FKNMS,X1997101600_water_temp_0,7511.9336192,27.5119336192
FKNMS,X1997101700_water_temp_0,7645.4689466,27.6454689466
FKNMS,X1997101800_water_temp_0,8130.6623728,28.1306623728
FKNMS,X1997101900_water_temp_0,7808.6120005,27.8086120005
FKNMS,X1997102000_water_temp_0,7400.724905,27.400724905
FKNMS,X1997102100_water_temp_0,7126.3536762,27.1263536762
FKNMS,X1997102200_water_temp_0,6781.6745535,26.7816745535
FKNMS,X1997102300_water_temp_0,6949.144873,26.949144873
FKNMS,X1997102400_water_temp_0,6884.5164727,26.8845164727
FKNMS,X1997102500_water_temp_0,6941.5674599,26.9415674599
FKNMS,X1997102600_water_temp_0,7374.0680413,27.3740680413
FKNMS,X1997102700_water_temp_0,7740.5817727,27.7405817727
FKNMS,X1997102800_water_temp_0,7787.6563876,27.787656387600002
FKNMS,X1997102900_water_temp_0,7403.2873643,27.4032873643
FKNMS,X1997103000_water_temp_0,7165.5972099,27.1655972099
FKNMS,X1997103100_water_temp_0,7500.6787097,27.5006787097
FKNMS,X1997110100_water_temp_0,7638.0487797,27.6380487797
FKNMS,X1997110200_water_temp_0,7775.3298478,27.775329847800002
FKNMS,X1997110300_water_temp_0,7474.0546558,27.4740546558
FKNMS,X1997110400_water_temp_0,6979.2080375,26.9792080375
FKNMS,X1997110500_water_temp_0,6536.4739351,26.5364739351
FKNMS,X1997110600_water_temp_0,6497.9093309,26.4979093309
FKNMS,X1997110700_water_temp_0,6686.644355,26.686644355
FKNMS,X1997110800_water_temp_0,6368.2198872,26.3682198872
FKNMS,X1997110900_water_temp_0,5768.8518015,25.7688518015
FKNMS,X1997111000_water_temp_0,5731.1886502,25.7311886502
FKNMS,X1997111100_water_temp_0,5837.6967996,25.8376967996
FKNMS,X1997111200_water_temp_0,5816.901573,25.816901573
FKNMS,X1997111300_water_temp_0,6101.660884,26.101660884
FKNMS,X1997111400_water_temp_0,6378.6920209,26.3786920209
FKNMS,X1997111500_water_temp_0,6304.4210215,26.3044210215
FKNMS,X1997111600_water_temp_0,6093.4221009,26.0934221009
FKNMS,X1997111700_water_temp_0,6019.2292713,26.0192292713
FKNMS,X1997111800_water_temp_0,5791.1502332,25.7911502332
FKNMS,X1997111900_water_temp_0,5833.9018185,25.8339018185
FKNMS,X1997112000_water_temp_0,5779.3406916,25.7793406916
FKNMS,X1997112100_water_temp_0,5765.1215439,25.7651215439
FKNMS,X1997112200_water_temp_0,5960.3901259,25.960390125900002
FKNMS,X1997112300_water_temp_0,6554.102543,26.554102543
FKNMS,X1997112400_water_temp_0,6007.7067368,26.0077067368
FKNMS,X1997112500_water_temp_0,5677.8488148,25.6778488148
FKNMS,X1997112600_water_temp_0,5433.4651408,25.4334651408
FKNMS,X1997112700_water_temp_0,5394.3162188,25.3943162188
FKNMS,X1997112800_water_temp_0,5379.385647,25.379385647
FKNMS,X1997112900_water_temp_0,5586.8143888,25.5868143888
FKNMS,X1997113000_water_temp_0,6358.2945452,26.3582945452
FKNMS,X1997120100_water_temp_0,6129.8584126,26.1298584126
FKNMS,X1997120200_water_temp_0,5663.9684225,25.663968422499998
FKNMS,X1997120300_water_temp_0,5321.4388344,25.3214388344
FKNMS,X1997120400_water_temp_0,5537.2618516,25.5372618516
FKNMS,X1997120500_water_temp_0,5741.8970694,25.7418970694
FKNMS,X1997120600_water_temp_0,5285.6093755,25.2856093755
FKNMS,X1997120700_water_temp_0,4494.8666864,24.4948666864
FKNMS,X1997120800_water_temp_0,4081.1912274,24.0811912274
FKNMS,X1997120900_water_temp_0,3758.5844625,23.7585844625
FKNMS,X1997121000_water_temp_0,4250.7888541,24.2507888541
FKNMS,X1997121100_water_temp_0,4760.4833787,24.760483378700002
FKNMS,X1997121200_water_temp_0,5211.6975966,25.2116975966
FKNMS,X1997121300_water_temp_0,5307.9353573,25.3079353573
FKNMS,X1997121400_water_temp_0,5370.5546519,25.3705546519
FKNMS,X1997121500_water_temp_0,4722.5286326,24.7225286326
FKNMS,X1997121600_water_temp_0,3657.6031327,23.6576031327
FKNMS,X1997121700_water_temp_0,2667.4862863,22.6674862863
FKNMS,X1997121800_water_temp_0,2262.6555553,22.2626555553
FKNMS,X1997121900_water_temp_0,2079.0658921,22.0790658921
FKNMS,X1997122000_water_temp_0,2329.8110998,22.3298110998
FKNMS,X1997122100_water_temp_0,2766.0762673,22.7660762673
FKNMS,X1997122200_water_temp_0,3336.0475333,23.3360475333
FKNMS,X1997122300_water_temp_0,3732.5659275,23.7325659275
FKNMS,X1997122400_water_temp_0,3971.0631762,23.9710631762
FKNMS,X1997122500_water_temp_0,4160.0652659,24.160065265900002
FKNMS,X1997122600_water_temp_0,4481.1398224,24.4811398224
FKNMS,X1997122700_water_temp_0,4551.9990215,24.5519990215
FKNMS,X1997122800_water_temp_0,4437.0160225,24.4370160225
FKNMS,X1997122900_water_temp_0,3752.094445,23.752094445
FKNMS,X1997123000_water_temp_0,3040.7791282,23.0407791282
FKNMS,X1997123100_water_temp_0,2322.0818654,22.3220818654
